activity_id,standard_value,pchembl_value,is_active,mw_freebase,alogp,psa,hbd,hba,rtb,compound_id,target_name
5210835,4.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Acinetobacter baumannii"
5210841,4.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Acinetobacter baumannii"
5210847,4.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Acinetobacter baumannii"
5210853,4.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Acinetobacter baumannii"
5210859,4.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Acinetobacter baumannii"
5210865,4.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Acinetobacter baumannii"
5210871,4.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Acinetobacter baumannii"
5210877,4.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Acinetobacter baumannii"
5307175,30.000000000000000000000000000000,7.52,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5307176,30.000000000000000000000000000000,7.52,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5307177,40.000000000000000000000000000000,7.40,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5307178,60.000000000000000000000000000000,7.22,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5307185,500.000000000000000000000000000000,6.30,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5307186,500.000000000000000000000000000000,6.30,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5298780,32.000000000000000000000000000000,7.50,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5298781,6.000000000000000000000000000000,8.22,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5298782,50000.000000000000000000000000000000,4.30,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5298783,55.000000000000000000000000000000,7.26,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5298784,1300.000000000000000000000000000000,5.89,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Beta-lactamase
5298785,4600.000000000000000000000000000000,5.34,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Beta-lactamase
5298786,0.020000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5298787,0.150000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Beta-lactamase
5298788,1400000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5298789,500.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Beta-lactamase
5298790,30.000000000000000000000000000000,7.52,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5298791,170000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Beta-lactamase
5298792,14.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
5298793,300000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Beta-lactamase
7810251,299.000000000000000000000000000000,6.52,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
12657080,10.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
12657083,50.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
12657086,0.060000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Escherichia coli"
12657088,0.060000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Escherichia coli"
12657089,16.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Escherichia coli"
12657095,900.000000000000000000000000000000,6.05,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
12657137,128.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Escherichia coli"
12657144,54.400000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
12657146,49.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
12657148,440.000000000000000000000000000000,6.36,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
12657152,0.060000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Escherichia coli"
15102473,3600.000000000000000000000000000000,5.44,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Klebsiella pneumoniae"
15102476,3400.000000000000000000000000000000,5.47,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
15102479,39000.000000000000000000000000000000,4.41,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
15102482,7.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Klebsiella pneumoniae"
15102485,7.700000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"No relevant target"
15604235,710.000000000000000000000000000000,6.15,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
15604238,1100.000000000000000000000000000000,5.96,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
15604241,5.000000000000000000000000000000,8.30,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
15604244,0.400000000000000000000000000000,9.40,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
15604247,1.000000000000000000000000000000,9.00,1,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
15604250,1600.000000000000000000000000000000,5.80,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,Unchecked
17462620,43.830000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462630,42700.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462640,398.830000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462650,81.170000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462660,176.700000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462670,27500000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462680,99.170000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462690,740.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462700,331.500000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462710,2.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462720,1713.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462730,241.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462740,9.500000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462750,122.500000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462760,6.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462770,141.280000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462780,1.500000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462790,59800.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462800,16.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462810,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462820,222.830000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462830,14453.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462840,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462850,1490.830000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462860,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462870,1.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462880,5760000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462890,36.520000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462900,134500.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462910,16170.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462920,89.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462930,23.370000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462940,368500.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462950,63.470000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462960,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462970,9.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462980,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17462990,1239500.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463000,46.500000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463010,43800.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463020,336.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463030,76.500000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463040,200.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463050,27500000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463060,101.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463070,713.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463080,231.830000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463090,3.700000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463100,1688.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463110,174.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463120,8.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463130,114.800000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463140,6.820000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463150,143.800000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463160,2.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463170,59800.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463180,18.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463190,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463200,148.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463210,16020.500000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463220,29.170000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463230,1468.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463240,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463250,1.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463260,5780000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463270,35.770000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463280,134000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463290,17670.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463300,90.500000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463310,23.220000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463320,374700.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463330,61.920000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463340,0.170000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463350,8.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463360,0.170000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17463370,1255500.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464436,52.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464437,42300.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464438,410.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464439,79.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464440,166.700000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464441,24330000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464442,104.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464443,780.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464444,280.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464445,2.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464446,1523.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464447,134.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464448,8.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464449,114.700000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464450,6.020000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464451,144.870000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464452,2.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464453,59000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464454,10.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464455,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464456,82.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464457,6416.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464458,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464459,534.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464460,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464461,1.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464462,5070000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464463,32.530000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464464,125000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464465,7030.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464466,91.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464467,24.630000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464468,384300.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464469,64.170000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464470,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464471,7.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464472,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464473,1184330.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464474,60.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464475,42000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464476,333.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464477,84.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464478,173.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464479,23330000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464480,104.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464481,766.700000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464482,277.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464483,2.100000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464484,1413.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464485,295.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464486,9.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464487,130.700000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464488,6.290000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464489,144.970000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464490,1.700000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464491,58000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464492,18.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464493,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464494,96.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464495,12730.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464496,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464497,1940.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464498,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464499,0.670000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464500,5470000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464501,33.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464502,127300.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464503,14770.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464504,86.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464505,23.300000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464506,382000.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464507,60.970000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464508,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464509,13.330000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
17464510,0.000000000000000000000000000000,NULL,0,300.30,-1.52,122.46,1,7,3,CHEMBL404,"Rattus norvegicus"
